date,P,ETpot
20390311,0.00,1.89
20390312,0.00,0.67
20390313,0.06,1.42
20390314,0.70,0.47
20390315,2.23,0.44
20390316,5.69,0.96
20390317,8.73,0.97
20390318,0.00,1.87
20390319,0.29,0.71
20390320,0.18,0.74
20390321,0.00,2.51
20390322,1.07,1.88
20390323,0.01,1.22
20390324,0.02,1.07
20390325,0.00,2.22
20390326,2.32,1.19
20390327,3.61,1.03
20390328,1.95,1.29
20390329,5.58,1.05
20390330,0.31,1.25
20390331,9.26,0.55
20390401,0.01,3.01
20390402,2.02,1.39
20390403,4.61,1.35
20390404,2.91,1.41
20390405,6.17,1.48
20390406,10.34,1.09
20390407,0.77,1.84
20390408,1.95,1.13
20390409,0.37,2.20
20390410,0.00,1.21
20390411,0.00,2.66
20390412,0.00,2.61
20390413,0.00,3.11
20390414,0.00,3.18
20390415,0.00,2.27
20390416,0.31,1.38
20390417,0.00,2.45
20390418,0.02,1.67
20390419,0.27,2.69
20390420,0.00,2.01
20390421,1.13,1.75
20390422,0.00,2.69
20390423,0.00,3.35
20390424,0.00,3.45
20390425,0.00,2.28
20390426,0.00,3.54
20390427,0.00,3.97
20390428,0.03,2.06
20390429,0.00,2.18
20390430,4.42,0.90
20390501,0.00,2.49
20390502,0.00,2.01
20390503,0.00,2.63
20390504,3.58,2.78
20390505,1.06,1.77
20390506,0.46,3.41
20390507,1.98,2.88
20390508,0.10,1.94
20390509,0.00,4.07
20390510,0.00,3.50
20390511,0.02,2.60
20390512,0.00,4.73
20390513,0.00,4.84
20390514,0.00,4.86
20390515,0.00,4.89
20390516,0.00,4.77
20390517,2.96,4.29
20390518,0.10,2.29
20390519,0.00,2.43
20390520,0.00,2.26
20390521,0.00,4.22
20390522,0.00,4.91
20390523,4.04,1.55
20390524,9.35,2.22
20390525,9.08,0.87
20390526,1.17,1.58
20390527,0.02,2.56
20390528,0.17,1.73
20390529,0.55,1.27
20390530,0.03,2.25
20390531,3.07,1.97
20390601,1.14,2.64
20390602,4.73,4.06
20390603,7.66,1.20
20390604,0.58,2.68
20390605,0.23,1.74
20390606,0.00,5.07
20390607,1.30,1.26
20390608,0.04,3.21
20390609,0.08,4.66
20390610,8.38,2.31
20390611,3.90,3.06
20390612,5.17,2.05
20390613,1.03,2.25
20390614,3.63,1.16
20390615,0.70,1.52
20390616,0.60,1.18
20390617,0.11,1.55
20390618,0.01,3.51
20390619,0.00,4.07
20390620,0.00,5.22
20390621,0.05,4.21
20390622,0.00,4.51
20390623,0.00,4.69
20390624,0.00,5.16
20390625,0.02,4.28
20390626,0.00,4.79
20390627,0.00,5.08
20390628,2.56,3.03
20390629,0.97,4.34
20390630,0.00,4.63
20390701,2.80,2.68
20390702,0.00,5.13
20390703,0.00,4.63
20390704,0.00,5.52
20390705,0.01,5.72
20390706,5.00,4.73
20390707,0.00,4.30
20390708,0.00,5.12
20390709,0.00,5.18
20390710,5.74,3.74
20390711,7.51,1.39
20390712,0.06,2.47
20390713,0.00,2.49
20390714,0.03,5.06
20390715,0.00,3.37
20390716,0.00,3.56
20390717,0.00,5.06
20390718,0.00,5.49
20390719,0.01,5.57
20390720,24.13,1.14
20390721,1.71,3.08
20390722,16.21,3.73
20390723,0.97,3.79
20390724,8.25,3.76
20390725,3.75,1.74
20390726,6.85,1.54
20390727,4.11,2.55
20390728,0.21,3.33
20390729,0.00,3.81
20390730,0.00,4.24
20390731,0.00,4.52
20390801,0.00,5.08
20390802,0.00,5.45
20390803,3.22,4.93
20390804,0.00,4.11
20390805,0.16,2.88
20390806,0.00,4.57
20390807,2.25,1.55
20390808,0.02,3.62
20390809,0.00,4.76
20390810,0.04,3.89
20390811,1.55,1.64
20390812,0.87,1.59
20390813,0.00,4.06
20390814,0.00,4.70
20390815,1.32,4.21
20390816,1.97,1.17
20390817,0.07,2.18
20390818,0.05,4.18
20390819,6.54,0.83
20390820,2.17,1.15
20390821,0.11,2.51
20390822,0.04,2.39
20390823,0.00,3.70
20390824,0.77,2.11
20390825,0.22,2.54
20390826,0.73,1.64
20390827,1.69,1.73
20390828,1.02,1.98
20390829,3.34,2.23
20390830,0.41,1.77
20390831,11.24,1.77
20390901,0.13,2.01
20390902,0.05,1.72
20390903,0.01,2.88
20390904,0.03,2.75
20390905,0.01,3.42
20390906,0.00,3.52
20390907,1.59,3.47
20390908,3.32,0.89
20390909,2.17,1.54
20390910,1.06,1.34
20390911,0.01,1.65
20390912,0.01,2.81
20390913,0.00,3.08
20390914,6.49,2.95
20390915,0.59,1.64
20390916,1.97,1.58
20390917,0.01,2.61
20390918,0.00,2.64
20390919,0.56,1.52
20390920,1.82,1.13
20390921,0.07,1.87
20390922,0.00,1.76
20390923,0.00,2.64
20390924,0.18,2.36
20390925,0.65,0.95
20390926,0.01,0.92
20390927,0.01,2.29
20390928,0.00,2.36
20390929,0.00,2.35
20390930,14.25,0.87
20391001,3.89,0.63
20391002,17.56,0.98
20391003,2.82,1.26
20391004,11.83,1.08
20391005,0.90,1.36
20391006,2.27,0.87
20391007,0.48,0.70
20391008,0.08,0.93
20391009,0.00,1.83
20391010,0.00,1.73
20391011,0.00,1.64
20391012,0.00,1.73
20391013,0.00,1.78
20391014,0.00,1.69
20391015,0.00,1.62
20391016,0.00,1.50
20391017,0.13,1.42
20391018,0.01,1.55
20391019,0.00,1.45
20391020,0.00,1.42
20391021,0.00,1.32
20391022,0.00,1.38
20391023,0.00,1.30
20391024,0.10,0.45
20391025,0.05,0.91
20391026,0.02,0.75
20391027,0.00,0.82
20391028,0.01,0.71
20391029,0.00,1.02
20391030,0.00,1.02
20391031,0.00,1.08
20391101,0.09,0.84
20391102,0.15,1.12
20391103,1.53,0.64
20391104,0.04,0.39
20391105,1.23,0.28
20391106,0.11,0.55
20391107,6.69,0.18
20391108,1.07,0.82
20391109,6.90,0.33
20391110,0.15,0.54
20391111,0.53,0.56
20391112,1.30,0.60
20391113,7.10,0.44
20391114,0.25,0.41
20391115,0.00,0.74
20391116,2.54,0.19
20391117,0.96,0.22
20391118,0.29,0.49
20391119,0.03,0.29
20391120,0.30,0.25
20391121,0.00,0.58
20391122,0.24,0.25
20391123,0.01,0.41
20391124,0.00,0.46
20391125,0.01,0.31
20391126,2.86,0.14
20391127,0.01,0.38
20391128,0.05,0.24
20391129,0.07,0.21
20391130,0.00,0.50
20391201,1.44,0.17
20391202,0.00,0.51
20391203,1.21,0.24
20391204,6.81,0.09
20391205,6.82,0.19
20391206,2.99,0.25
20391207,1.90,0.12
20391208,1.16,0.32
20391209,0.06,0.34
20391210,4.07,0.16
20391211,14.48,0.21
20391212,0.41,0.18
20391213,5.63,0.39
20391214,9.42,0.17
20391215,1.63,0.22
20391216,0.07,0.25
20391217,0.60,0.09
20391218,0.28,0.17
20391219,0.14,0.20
20391220,0.00,0.26
20391221,0.00,0.41
20391222,0.70,0.10
20391223,0.50,0.11
20391224,1.29,0.16
20391225,2.63,0.27
20391226,0.54,0.43
20391227,0.00,0.45
20391228,0.10,0.44
20391229,0.05,0.31
20391230,0.13,0.37
20391231,0.00,0.44
20400101,0.00,0.33
20400102,0.00,0.28
20400103,0.05,0.19
20400104,0.16,0.16
20400105,5.34,0.10
20400106,0.73,0.30
20400107,0.02,0.17
20400108,7.81,0.15
20400109,0.03,0.30
20400110,5.47,0.43
20400111,0.28,0.27
20400112,0.19,0.55
20400113,5.78,0.36
20400114,4.75,0.25
20400115,4.04,0.22
20400116,1.73,0.23
20400117,3.86,0.12
20400118,0.15,0.11
20400119,0.01,0.51
20400120,11.24,0.12
20400121,7.01,0.24
20400122,0.42,0.29
20400123,0.00,0.53
20400124,0.00,0.45
20400125,0.00,0.51
20400126,0.01,0.50
20400127,1.31,0.43
20400128,0.16,0.61
20400129,3.61,0.26
20400130,8.50,0.35
20400131,1.13,0.26
20400201,0.00,0.56
20400202,0.00,0.54
20400203,0.00,0.61
20400204,0.00,0.61
20400205,0.00,0.65
20400206,1.58,0.20
20400207,0.06,0.44
20400208,4.66,0.20
20400209,4.42,0.48
20400210,0.01,0.70
20400211,0.03,0.90
20400212,0.02,0.73
20400213,0.00,0.37
20400214,0.00,0.95
20400215,0.00,1.00
20400216,0.00,1.03
20400217,0.00,0.65
20400218,0.00,0.65
20400219,0.00,0.94
20400220,1.19,0.38
20400221,3.04,0.39
20400222,1.29,0.85
20400223,1.45,0.55
20400224,0.03,0.80
20400225,0.31,0.48
20400226,0.05,0.43
20400227,2.03,0.31
20400228,0.00,1.25
20400229,0.00,1.22
20400301,0.00,1.25
20400302,4.78,0.73
20400303,9.74,0.27
20400304,7.55,0.83
20400305,7.64,0.51
20400306,5.17,0.52
20400307,4.96,0.80
20400308,0.40,1.09
20400309,0.00,0.62
20400310,0.00,1.66
20400311,0.00,1.70
20400312,0.00,1.84
20400313,0.30,0.61
20400314,4.44,0.72
20400315,0.02,1.39
20400316,0.00,2.08
20400317,0.00,2.31
20400318,0.00,2.41
20400319,0.00,2.16
20400320,9.12,0.29
20400321,0.05,0.93
20400322,0.00,2.28
20400323,0.81,0.70
20400324,3.53,1.54
20400325,5.90,0.29
20400326,3.70,0.71
20400327,0.03,1.15
20400328,6.14,0.41
20400329,4.07,0.81
20400330,0.19,2.05
20400331,2.02,1.10
20400401,7.41,1.46
20400402,0.00,1.89
20400403,0.75,1.16
20400404,9.81,1.04
20400405,3.67,1.51
20400406,0.05,1.91
20400407,4.41,1.08
20400408,2.23,2.07
20400409,0.00,1.93
20400410,0.71,2.88
20400411,0.04,3.25
20400412,11.02,2.94
20400413,13.87,0.53
20400414,0.13,1.04
20400415,0.00,2.39
20400416,0.00,3.51
20400417,0.00,3.70
20400418,0.01,2.35
20400419,0.09,3.64
20400420,0.01,2.53
20400421,0.03,2.38
20400422,0.06,2.55
20400423,11.89,1.25
20400424,0.05,2.10
20400425,0.00,3.14
20400426,0.00,4.21
20400427,0.00,4.36
20400428,0.00,3.99
20400429,0.00,4.28
20400430,0.00,4.36
20400501,3.82,3.63
20400502,1.76,0.94
20400503,0.28,3.59
20400504,0.00,4.34
20400505,0.05,3.87
20400506,1.74,4.03
20400507,1.13,2.82
20400508,0.03,2.36
20400509,0.00,4.12
20400510,5.52,3.95
20400511,1.62,2.43
20400512,4.96,3.86
20400513,5.42,2.96
20400514,6.18,1.74
20400515,0.19,1.73
20400516,1.69,1.38
20400517,0.01,3.22
20400518,0.80,4.62
20400519,1.47,1.65
20400520,0.01,2.19
20400521,0.00,2.21
20400522,0.00,4.81
20400523,0.11,2.01
20400524,0.00,3.33
20400525,0.20,1.77
20400526,0.03,1.96
20400527,0.00,4.89
20400528,0.03,2.34
20400529,0.07,3.10
20400530,0.00,3.78
20400531,0.00,4.82
20400601,13.06,3.94
20400602,1.80,2.77
20400603,0.18,2.82
20400604,5.60,4.34
20400605,10.08,2.17
20400606,1.23,1.89
20400607,1.46,1.68
20400608,4.16,2.35
20400609,1.39,1.77
20400610,2.89,2.62
20400611,4.56,3.65
20400612,3.81,3.16
20400613,2.35,2.40
20400614,0.73,2.17
20400615,0.46,3.43
20400616,0.02,3.05
20400617,0.02,3.74
20400618,13.30,1.87
20400619,0.00,3.78
20400620,0.00,3.86
20400621,0.00,4.95
20400622,0.00,3.07
20400623,0.26,3.28
20400624,0.38,2.75
20400625,0.13,2.27
20400626,0.00,3.99
20400627,8.80,2.00
20400628,3.93,1.53
20400629,1.11,2.78
20400630,0.01,3.84
20400701,0.29,2.53
20400702,0.00,4.34
20400703,0.00,5.13
20400704,0.01,4.45
20400705,0.14,2.23
20400706,0.26,1.78
20400707,0.00,4.13
20400708,0.00,4.34
20400709,0.03,4.18
20400710,0.00,4.40
20400711,0.00,5.68
20400712,0.00,5.63
20400713,0.00,4.83
20400714,0.00,4.41
20400715,41.86,1.50
20400716,3.04,1.19
20400717,0.04,2.17
20400718,0.00,3.80
20400719,0.02,3.72
20400720,0.01,3.43
20400721,0.00,3.37
20400722,1.21,3.25
20400723,0.10,2.64
20400724,9.57,2.89
20400725,2.78,2.16
20400726,0.17,3.50
20400727,7.18,2.57
20400728,6.81,1.59
20400729,0.00,4.09
20400730,5.10,1.95
20400731,10.29,2.88
20400801,7.22,1.59
20400802,1.20,3.50
20400803,0.70,4.94
20400804,7.78,3.61
20400805,11.26,2.68
20400806,0.31,2.90
20400807,0.11,3.03
20400808,0.26,2.25
20400809,0.03,4.23
20400810,41.15,1.33
20400811,28.45,1.40
20400812,2.02,2.83
20400813,2.71,1.39
20400814,4.09,1.74
20400815,5.46,1.92
20400816,20.15,2.63
20400817,1.74,2.37
20400818,0.45,1.88
20400819,0.13,2.62
20400820,0.00,3.65
20400821,0.00,3.78
20400822,0.02,3.48
20400823,0.76,2.76
20400824,0.00,3.40
20400825,0.63,2.33
20400826,6.79,1.23
20400827,0.08,2.01
20400828,3.62,0.73
20400829,4.85,1.38
20400830,4.68,2.63
20400831,0.02,1.94
20400901,0.01,3.05
20400902,0.00,3.53
20400903,3.67,3.56
20400904,12.30,1.27
20400905,0.20,1.86
20400906,5.61,2.79
20400907,6.59,1.18
20400908,1.80,0.99
20400909,0.01,2.08
20400910,0.06,2.17
20400911,0.17,1.24
20400912,0.01,1.57
20400913,0.41,1.11
20400914,0.03,1.40
20400915,0.01,2.40
20400916,0.00,2.73
20400917,0.00,2.77
20400918,0.00,2.71
20400919,0.11,2.25
20400920,0.26,1.82
20400921,0.51,0.84
20400922,1.07,0.84
20400923,0.00,2.33
20400924,0.00,2.38
20400925,0.00,2.42
20400926,0.00,2.42
20400927,0.00,2.45
20400928,0.00,2.47
20400929,14.38,0.51
20400930,1.96,1.39
20401001,0.81,1.15
20401002,0.20,1.78
20401003,0.00,2.01
20401004,0.00,1.83
20401005,0.00,1.80
20401006,0.00,1.71
20401007,0.00,1.48
20401008,4.78,0.72
20401009,0.07,1.35
20401010,0.00,1.73
20401011,0.00,1.61
20401012,0.00,1.64
20401013,0.00,1.62
20401014,0.00,1.58
20401015,2.53,1.48
20401016,0.15,1.16
20401017,0.00,1.47
20401018,18.08,0.60
20401019,3.78,0.54
20401020,0.63,0.70
20401021,0.05,0.84
20401022,0.02,1.16
20401023,0.38,0.40
20401024,0.03,0.98
20401025,0.00,1.20
20401026,0.02,0.48
20401027,0.26,0.67
20401028,0.00,0.85
20401029,0.00,1.07
20401030,0.00,0.99
20401031,2.43,1.12
20401101,2.42,0.60
20401102,4.81,0.32
20401103,1.16,0.47
20401104,0.33,0.50
20401105,0.27,0.40
20401106,9.21,0.48
20401107,3.67,0.63
20401108,1.21,0.17
20401109,1.56,0.20
20401110,5.40,0.48
20401111,11.53,0.20
20401112,0.61,0.24
20401113,2.38,0.39
20401114,0.96,0.30
20401115,0.00,0.70
20401116,0.12,0.26
20401117,5.06,0.14
20401118,0.18,0.16
20401119,5.30,0.15
20401120,0.00,0.64
20401121,6.38,0.12
20401122,0.32,0.14
20401123,0.00,0.51
20401124,0.15,0.30
20401125,0.08,0.21
20401126,0.01,0.37
20401127,0.11,0.43
20401128,0.20,0.36
20401129,1.13,0.25
20401130,0.18,0.24
20401201,0.20,0.41
20401202,1.81,0.09
20401203,0.29,0.13
20401204,0.05,0.26
20401205,3.34,0.23
20401206,0.05,0.30
20401207,3.89,0.24
20401208,2.21,0.13
20401209,17.84,0.14
20401210,12.02,0.21
20401211,3.92,0.22
20401212,4.03,0.16
20401213,4.48,0.22
20401214,0.46,0.19
20401215,0.02,0.26
20401216,1.53,0.14
20401217,4.14,0.16
20401218,3.18,0.12
20401219,3.58,0.15
20401220,0.02,0.20
20401221,0.01,0.37
20401222,0.47,0.12
20401223,0.88,0.13
20401224,0.01,0.40
20401225,3.08,0.19
20401226,4.53,0.32
20401227,0.17,0.40
20401228,0.38,0.46
20401229,11.99,0.26
20401230,4.76,0.23
20401231,0.08,0.27
20410101,3.52,0.08
20410102,14.71,0.21
20410103,10.08,0.23
20410104,3.39,0.21
20410105,2.50,0.19
20410106,0.99,0.23
20410107,0.09,0.20
20410108,0.79,0.22
20410109,0.01,0.22
20410110,0.00,0.40
20410111,0.01,0.22
20410112,0.07,0.14
20410113,10.53,0.09
20410114,1.35,0.23
20410115,1.78,0.17
20410116,0.03,0.40
20410117,0.00,0.35
20410118,0.01,0.38
20410119,0.04,0.33
20410120,1.09,0.17
20410121,0.55,0.28
20410122,0.00,0.65
20410123,0.00,0.65
20410124,0.00,0.59
20410125,3.55,0.66
20410126,2.21,0.27
20410127,0.04,0.36
20410128,0.03,0.32
20410129,0.21,0.59
20410130,11.13,0.22
20410131,0.00,0.33
20410201,0.25,0.35
20410202,6.72,0.31
20410203,0.00,0.43
20410204,0.00,0.77
20410205,0.03,0.69
20410206,0.17,0.53
20410207,2.08,0.28
20410208,3.61,0.37
20410209,3.14,0.50
20410210,3.69,0.51
20410211,0.01,0.63
20410212,0.00,0.41
20410213,0.37,0.20
20410214,0.22,0.45
20410215,0.00,0.91
20410216,0.00,0.67
20410217,0.00,0.88
20410218,0.00,0.70
20410219,0.00,0.86
20410220,0.05,0.59
20410221,0.00,0.56
20410222,0.01,0.53
20410223,0.00,1.16
20410224,1.41,0.22
20410225,0.01,0.48
20410226,1.65,0.38
20410227,0.00,0.93
20410228,0.00,1.11
20410301,0.70,0.48
20410302,0.02,0.77
20410303,0.00,1.11
20410304,0.00,1.28
20410305,0.00,1.18
20410306,0.00,1.46
20410307,11.33,0.31
20410308,0.37,1.11
20410309,0.00,1.53
20410310,0.08,1.74
20410311,0.29,0.40
20410312,0.94,0.97
20410313,7.51,0.63
20410314,7.48,0.63
20410315,6.18,0.84
20410316,9.44,0.64
20410317,1.66,0.53
20410318,0.03,0.71
20410319,14.00,0.59
20410320,6.56,0.89
20410321,1.53,1.46
20410322,28.64,0.33
20410323,0.00,2.76
20410324,0.03,1.27
20410325,0.07,1.56
20410326,0.01,1.78
20410327,0.04,1.16
20410328,3.50,1.72
20410329,0.52,0.46
20410330,1.79,1.89
20410331,0.08,1.70
20410401,6.95,0.90
20410402,0.05,1.01
20410403,1.88,1.04
20410404,3.01,1.09
20410405,4.76,1.29
20410406,0.14,0.94
20410407,0.00,1.21
20410408,1.26,2.13
20410409,0.51,2.51
20410410,0.00,2.55
20410411,0.00,2.93
20410412,0.09,1.36
20410413,0.08,2.08
20410414,0.06,1.81
20410415,0.00,1.69
20410416,0.00,2.19
20410417,0.00,2.61
20410418,0.68,2.18
20410419,2.71,1.97
20410420,24.35,0.64
20410421,0.79,1.04
20410422,1.99,0.72
20410423,0.29,1.38
20410424,0.01,1.44
20410425,0.00,2.56
20410426,0.00,4.14
20410427,0.00,4.14
20410428,0.00,3.91
20410429,0.00,4.21
20410430,0.00,3.95
20410501,0.01,3.26
20410502,0.05,1.02
20410503,0.01,1.61
20410504,0.33,1.19
20410505,0.25,1.18
20410506,0.01,2.17
20410507,0.00,3.92
20410508,0.00,4.21
20410509,5.04,2.94
20410510,9.19,0.97
20410511,0.16,2.52
20410512,0.01,3.28
20410513,0.01,2.13
20410514,1.59,1.14
20410515,0.00,4.60
20410516,2.75,4.79
20410517,1.50,1.06
20410518,7.07,0.80
20410519,0.03,3.14
20410520,3.24,1.63
20410521,3.01,1.44
20410522,0.10,2.51
20410523,3.92,3.72
20410524,0.00,2.72
20410525,0.03,2.63
20410526,0.03,2.86
20410527,4.55,2.79
20410528,0.00,3.75
20410529,0.00,3.30
20410530,0.00,3.73
20410531,0.40,3.38
20410601,0.07,2.27
20410602,0.04,1.56
20410603,2.33,1.83
20410604,3.47,2.20
20410605,0.48,2.29
20410606,0.05,2.98
20410607,0.00,3.96
20410608,0.00,4.31
20410609,0.02,1.17
20410610,3.13,2.35
20410611,1.43,2.37
20410612,0.06,3.39
20410613,3.30,1.81
20410614,1.44,1.02
20410615,0.00,4.11
20410616,0.06,2.63
20410617,0.25,4.85
20410618,3.92,0.96
20410619,0.01,4.33
20410620,0.00,3.76
20410621,0.00,5.24
20410622,0.00,5.51
20410623,0.00,5.66
20410624,0.00,5.81
20410625,0.02,3.86
20410626,0.32,4.63
20410627,1.33,4.54
20410628,0.00,3.62
20410629,0.17,4.52
20410630,0.00,4.65
20410701,0.00,5.42
20410702,0.02,3.99
20410703,0.00,5.41
20410704,0.00,5.08
20410705,0.00,5.13
20410706,0.00,4.74
20410707,0.00,4.80
20410708,0.00,4.69
20410709,0.00,5.39
20410710,0.00,4.65
20410711,33.99,3.96
20410712,0.26,4.57
20410713,23.91,4.54
20410714,4.57,3.70
20410715,7.36,1.75
20410716,0.03,2.48
20410717,4.43,2.29
20410718,1.03,3.34
20410719,0.00,1.87
20410720,0.00,2.48
20410721,1.23,2.63
20410722,2.57,2.19
20410723,1.18,1.80
20410724,0.03,2.43
20410725,0.00,2.84
20410726,0.00,2.87
20410727,0.00,3.37
20410728,0.00,3.90
20410729,0.00,4.61
20410730,0.00,4.75
20410731,0.13,5.22
20410801,38.97,4.87
20410802,19.01,4.39
20410803,11.01,3.14
20410804,3.55,3.29
20410805,14.04,3.25
20410806,13.90,2.18
20410807,2.26,1.37
20410808,4.99,2.19
20410809,0.21,3.16
20410810,8.56,4.82
20410811,2.91,2.83
20410812,2.46,1.86
20410813,0.12,2.41
20410814,0.01,3.43
20410815,0.00,4.46
20410816,20.70,2.69
20410817,3.52,2.39
20410818,4.35,1.35
20410819,2.29,1.42
20410820,0.04,3.05
20410821,24.68,0.68
20410822,1.48,1.58
20410823,0.84,2.18
20410824,1.25,1.85
20410825,1.40,2.02
20410826,1.61,1.65
20410827,5.81,0.76
20410828,4.02,0.83
20410829,0.00,2.29
20410830,0.00,3.57
20410831,0.00,3.52
20410901,0.00,3.66
20410902,0.00,3.62
20410903,0.52,3.47
20410904,0.01,3.63
20410905,0.00,3.59
20410906,0.00,3.36
20410907,0.00,3.23
20410908,0.00,2.84
20410909,7.27,0.67
20410910,0.05,2.09
20410911,0.12,2.58
20410912,5.05,1.25
20410913,2.48,1.62
20410914,0.76,2.06
20410915,0.00,2.67
20410916,5.61,1.26
20410917,1.45,1.88
20410918,15.71,0.39
20410919,4.09,1.76
20410920,0.24,2.34
20410921,1.73,1.33
20410922,1.42,1.21
20410923,10.94,0.45
20410924,1.56,0.67
20410925,25.23,0.31
20410926,6.31,1.59
20410927,1.41,1.09
20410928,0.46,1.14
20410929,0.51,2.17
20410930,4.48,1.41
20411001,0.05,1.47
20411002,8.20,0.77
20411003,0.00,1.84
20411004,2.14,0.73
20411005,1.90,0.51
20411006,0.24,1.17
20411007,0.13,0.96
20411008,0.15,1.02
20411009,0.26,0.81
20411010,0.06,0.93
20411011,21.43,0.59
20411012,0.23,0.82
20411013,7.95,0.65
20411014,8.94,0.45
20411015,3.42,0.39
20411016,0.29,1.24
20411017,1.84,0.66
20411018,0.64,0.39
20411019,11.09,0.26
20411020,4.84,0.98
20411021,6.84,0.19
20411022,0.00,0.57
20411023,1.64,0.39
20411024,0.65,0.45
20411025,4.36,0.50
20411026,0.05,0.42
20411027,0.00,1.29
20411028,0.00,1.30
20411029,0.00,1.22
20411030,0.00,1.17
20411031,5.85,1.17
20411101,2.94,0.61
20411102,16.10,0.27
20411103,1.52,0.46
20411104,5.52,0.30
20411105,0.00,0.77
20411106,0.00,0.62
20411107,0.00,1.08
20411108,0.01,1.03
20411109,0.19,0.30
20411110,1.85,0.19
20411111,0.06,0.33
20411112,0.00,0.79
20411113,3.42,0.31
20411114,1.43,0.14
20411115,1.23,0.21
20411116,8.05,0.23
20411117,7.68,0.44
20411118,13.24,0.25
20411119,0.00,0.47
20411120,0.64,0.47
20411121,4.60,0.46
20411122,0.83,0.44
20411123,40.04,0.10
20411124,6.46,0.39
20411125,4.89,0.16
20411126,3.25,0.32
20411127,4.23,0.17
20411128,3.40,0.17
20411129,0.78,0.32
20411130,6.92,0.09
20411201,2.88,0.21
20411202,0.53,0.42
20411203,3.83,0.34
20411204,2.59,0.18
20411205,0.44,0.25
20411206,14.36,0.08
20411207,12.64,0.08
20411208,8.32,0.09
20411209,6.45,0.09
20411210,10.21,0.07
20411211,3.87,0.17
20411212,0.51,0.22
20411213,0.28,0.17
20411214,0.05,0.30
20411215,0.00,0.36
20411216,0.08,0.12
20411217,0.20,0.11
20411218,0.31,0.12
20411219,0.18,0.21
20411220,0.05,0.24
20411221,0.28,0.12
20411222,0.42,0.13
20411223,1.46,0.24
20411224,4.65,0.10
20411225,4.46,0.12
20411226,0.25,0.15
20411227,2.02,0.08
20411228,0.05,0.17
20411229,0.02,0.37
20411230,0.00,0.33
20411231,0.00,0.33
20420101,0.00,0.33
20420102,0.14,0.35
20420103,0.00,0.34
20420104,0.00,0.18
20420105,0.00,0.25
20420106,2.70,0.10
20420107,1.05,0.24
20420108,1.19,0.25
20420109,10.89,0.17
20420110,10.95,0.11
20420111,9.42,0.19
20420112,5.41,0.39
20420113,11.18,0.23
20420114,3.84,0.20
20420115,0.61,0.25
20420116,0.69,0.41
20420117,1.04,0.23
20420118,3.53,0.11
20420119,0.00,0.28
20420120,2.82,0.28
20420121,0.00,0.61
20420122,0.03,0.53
20420123,0.89,0.20
20420124,8.04,0.23
20420125,5.78,0.19
20420126,3.80,0.37
20420127,11.78,0.40
20420128,10.39,0.42
20420129,0.41,0.34
20420130,0.01,0.33
20420131,0.00,0.58
20420201,0.91,0.21
20420202,0.00,0.63
20420203,16.03,0.11
20420204,0.43,0.45
20420205,0.01,0.35
20420206,0.02,0.42
20420207,7.17,0.39
20420208,4.54,0.70
20420209,1.32,0.44
20420210,3.31,0.55
20420211,4.72,0.62
20420212,3.34,0.35
20420213,0.41,0.43
20420214,0.01,0.77
20420215,0.15,0.32
20420216,0.23,0.23
20420217,0.00,0.29
20420218,1.59,0.37
20420219,0.20,0.30
