date,P,ETpot
20470120,0.00,0.30
20470121,0.00,0.30
20470122,0.00,0.47
20470123,0.00,0.53
20470124,0.03,0.20
20470125,2.61,0.33
20470126,0.28,0.58
20470127,0.12,0.23
20470128,2.98,0.38
20470129,3.74,0.26
20470130,0.18,0.37
20470131,4.12,0.35
20470201,0.18,0.32
20470202,16.27,0.15
20470203,3.06,0.19
20470204,0.00,0.92
20470205,0.00,0.95
20470206,0.00,0.94
20470207,0.00,0.95
20470208,0.07,0.40
20470209,0.00,0.51
20470210,0.15,0.28
20470211,1.94,0.26
20470212,5.77,0.27
20470213,0.63,0.66
20470214,0.02,0.82
20470215,0.00,0.73
20470216,3.26,0.24
20470217,2.27,0.34
20470218,3.46,0.38
20470219,11.18,0.36
20470220,7.08,0.47
20470221,10.48,0.41
20470222,0.00,1.45
20470223,0.00,1.46
20470224,0.00,1.51
20470225,0.00,1.53
20470226,0.00,1.65
20470227,0.00,1.56
20470228,0.00,1.15
20470301,0.31,1.59
20470302,1.72,1.28
20470303,0.26,0.82
20470304,0.02,1.09
20470305,0.21,0.36
20470306,0.22,0.42
20470307,0.06,0.35
20470308,0.02,0.79
20470309,0.00,1.11
20470310,0.00,1.57
20470311,0.00,1.74
20470312,0.00,1.65
20470313,0.75,0.68
20470314,5.27,0.90
20470315,0.19,0.98
20470316,4.78,0.91
20470317,0.00,1.55
20470318,0.00,1.87
20470319,0.00,2.14
20470320,6.80,0.36
20470321,12.38,0.49
20470322,0.02,1.71
20470323,7.48,0.46
20470324,0.13,0.98
20470325,2.68,0.36
20470326,0.00,2.70
20470327,0.00,2.77
20470328,0.00,2.84
20470329,0.00,2.52
20470330,0.01,1.19
20470331,0.00,1.41
20470401,0.00,2.00
20470402,0.07,1.26
20470403,1.80,0.48
20470404,0.28,1.18
20470405,0.31,1.11
20470406,0.03,1.30
20470407,1.68,1.29
20470408,6.98,1.96
20470409,1.64,1.99
20470410,2.09,1.30
20470411,0.68,1.28
20470412,0.00,2.66
20470413,0.00,3.13
20470414,0.00,2.73
20470415,0.00,2.33
20470416,0.00,2.95
20470417,0.00,3.33
20470418,0.00,3.04
20470419,0.00,3.14
20470420,0.00,3.30
20470421,0.00,3.59
20470422,0.00,3.77
20470423,0.00,3.79
20470424,0.00,4.01
20470425,0.30,3.38
20470426,5.93,0.80
20470427,0.00,3.17
20470428,1.94,3.08
20470429,6.16,1.45
20470430,0.05,2.32
20470501,0.01,2.33
20470502,6.95,1.09
20470503,2.74,1.38
20470504,13.33,0.72
20470505,0.14,1.33
20470506,0.00,2.76
20470507,0.00,3.38
20470508,0.00,3.51
20470509,0.20,1.87
20470510,0.02,2.03
20470511,0.00,4.26
20470512,0.79,2.73
20470513,0.00,4.35
20470514,0.00,5.04
20470515,0.00,5.22
20470516,0.00,4.72
20470517,0.00,5.07
20470518,0.00,4.89
20470519,0.00,4.44
20470520,0.00,4.61
20470521,0.00,4.88
20470522,0.01,2.75
20470523,1.04,3.40
20470524,0.00,3.33
20470525,0.00,4.40
20470526,0.00,4.72
20470527,0.00,5.05
20470528,11.06,3.92
20470529,0.42,1.38
20470530,0.04,1.84
20470531,0.00,3.91
20470601,0.00,4.66
20470602,9.55,1.42
20470603,0.34,2.30
20470604,0.07,4.86
20470605,3.67,3.03
20470606,0.12,3.05
20470607,0.27,3.53
20470608,3.50,2.59
20470609,2.29,3.04
20470610,0.10,2.78
20470611,0.01,3.13
20470612,0.00,5.49
20470613,3.17,4.58
20470614,1.61,1.86
20470615,22.08,3.08
20470616,3.83,1.02
20470617,3.61,1.18
20470618,1.34,2.26
20470619,0.46,3.17
20470620,15.28,3.61
20470621,20.36,3.28
20470622,4.62,1.82
20470623,1.51,2.61
20470624,0.00,3.79
20470625,1.83,1.96
20470626,1.05,4.20
20470627,0.45,2.65
20470628,3.76,1.71
20470629,6.99,1.85
20470630,0.98,2.17
20470701,1.42,3.05
20470702,1.30,1.65
20470703,0.00,3.94
20470704,0.00,4.57
20470705,0.02,3.83
20470706,0.00,2.93
20470707,0.00,4.03
20470708,0.28,4.09
20470709,0.42,1.65
20470710,0.03,3.91
20470711,0.01,3.61
20470712,0.00,4.91
20470713,0.00,4.87
20470714,0.00,5.55
20470715,0.00,5.30
20470716,2.37,2.75
20470717,0.00,5.16
20470718,0.00,5.31
20470719,0.00,5.29
20470720,0.00,4.76
20470721,0.00,2.41
20470722,1.04,2.62
20470723,5.41,3.04
20470724,15.05,1.95
20470725,0.61,3.18
20470726,3.45,2.57
20470727,6.02,2.41
20470728,0.00,3.90
20470729,0.00,4.37
20470730,0.04,3.21
20470731,0.03,3.90
20470801,66.44,4.39
20470802,15.25,0.82
20470803,9.53,3.84
20470804,0.02,3.28
20470805,0.02,3.88
20470806,0.03,2.06
20470807,0.05,3.58
20470808,0.07,2.99
20470809,0.20,2.19
20470810,0.00,4.74
20470811,0.09,4.87
20470812,0.16,4.77
20470813,0.27,1.54
20470814,0.00,3.53
20470815,0.00,4.52
20470816,8.07,2.51
20470817,1.36,2.82
20470818,1.46,2.27
20470819,0.10,1.93
20470820,0.05,2.44
20470821,0.00,3.89
20470822,0.00,4.24
20470823,0.00,4.20
20470824,0.00,4.30
20470825,0.00,4.36
20470826,0.00,4.34
20470827,0.00,4.41
20470828,0.00,4.38
20470829,0.00,4.05
20470830,0.01,2.78
20470831,0.11,3.95
20470901,0.00,3.60
20470902,0.39,2.13
20470903,0.00,2.41
20470904,0.13,1.91
20470905,0.00,3.44
20470906,0.95,2.91
20470907,0.00,2.95
20470908,0.57,1.63
20470909,1.34,1.55
20470910,24.60,1.65
20470911,1.09,2.02
20470912,2.70,2.79
20470913,6.27,1.57
20470914,0.02,1.89
20470915,0.01,2.47
20470916,0.00,2.85
20470917,34.00,2.10
20470918,7.36,0.84
20470919,0.49,2.19
20470920,10.07,0.48
20470921,0.01,1.06
20470922,6.24,0.83
20470923,3.36,1.24
20470924,0.00,1.36
20470925,0.00,2.36
20470926,0.05,2.42
20470927,3.64,0.87
20470928,3.38,1.13
20470929,1.18,1.87
20470930,3.62,0.91
20471001,0.41,0.51
20471002,2.34,0.43
20471003,0.09,1.75
20471004,1.96,1.21
20471005,7.53,1.22
20471006,5.97,1.09
20471007,6.07,1.30
20471008,0.14,1.33
20471009,0.02,1.27
20471010,0.01,1.11
20471011,0.34,0.49
20471012,0.51,0.73
20471013,0.47,0.94
20471014,0.03,1.12
20471015,0.57,0.88
20471016,0.79,0.44
20471017,1.90,0.57
20471018,10.25,0.48
20471019,13.51,0.20
20471020,4.96,0.77
20471021,6.90,0.45
20471022,10.27,0.64
20471023,3.64,0.71
20471024,12.31,0.22
20471025,10.50,0.22
20471026,0.00,0.68
20471027,0.07,1.26
20471028,1.11,0.42
20471029,0.24,0.73
20471030,2.77,0.33
20471031,3.17,0.25
20471101,0.00,0.99
20471102,0.09,0.86
20471103,4.32,0.44
20471104,0.17,0.43
20471105,0.86,0.27
20471106,8.19,0.16
20471107,0.04,0.52
20471108,0.04,0.33
20471109,5.02,0.11
20471110,0.08,0.37
20471111,1.27,0.30
20471112,0.17,0.61
20471113,1.57,0.68
20471114,31.61,0.10
20471115,3.72,0.39
20471116,14.61,0.50
20471117,6.65,0.55
20471118,31.12,0.23
20471119,2.05,0.46
20471120,4.39,0.41
20471121,3.77,0.24
20471122,0.98,0.35
20471123,0.19,0.28
20471124,0.02,0.30
20471125,0.13,0.27
20471126,0.00,0.51
20471127,0.04,0.27
20471128,0.27,0.22
20471129,27.14,0.07
20471130,0.80,0.56
20471201,0.74,0.31
20471202,1.92,0.25
20471203,0.31,0.18
20471204,0.30,0.19
20471205,0.21,0.21
20471206,0.01,0.21
20471207,0.60,0.59
20471208,6.98,0.27
20471209,0.36,0.31
20471210,5.88,0.17
20471211,2.27,0.19
20471212,0.67,0.17
20471213,6.63,0.19
20471214,1.33,0.15
20471215,0.02,0.41
20471216,0.33,0.21
20471217,0.00,0.33
20471218,0.00,0.37
20471219,0.05,0.39
20471220,0.29,0.14
20471221,0.15,0.14
20471222,0.01,0.15
20471223,0.02,0.18
20471224,0.00,0.29
20471225,0.01,0.23
20471226,0.02,0.15
20471227,0.00,0.29
20471228,0.33,0.12
20471229,9.00,0.08
20471230,0.64,0.17
20471231,16.27,0.09
20480101,8.28,0.10
20480102,4.81,0.11
20480103,0.02,0.22
20480104,2.33,0.14
20480105,0.26,0.27
20480106,3.88,0.28
20480107,7.78,0.21
20480108,3.00,0.24
20480109,8.85,0.11
20480110,10.73,0.12
20480111,6.96,0.14
20480112,0.19,0.20
20480113,0.00,0.44
20480114,0.00,0.47
20480115,2.24,0.07
20480116,0.13,0.19
20480117,0.29,0.15
20480118,0.47,0.13
20480119,0.00,0.35
20480120,0.00,0.32
20480121,0.00,0.57
20480122,0.00,0.53
20480123,0.00,0.55
20480124,0.02,0.58
20480125,0.12,0.20
20480126,0.23,0.16
20480127,0.95,0.19
20480128,6.60,0.15
20480129,18.36,0.47
20480130,4.44,0.41
20480131,0.00,0.43
20480201,7.45,0.22
20480202,0.29,0.26
20480203,2.01,0.41
20480204,0.00,0.60
20480205,0.00,0.58
20480206,4.04,0.33
20480207,1.64,0.25
20480208,0.57,0.77
20480209,6.37,0.51
20480210,0.00,0.71
20480211,0.86,0.40
20480212,0.23,0.87
20480213,2.67,0.56
20480214,0.01,1.14
20480215,0.00,1.09
20480216,0.02,1.11
20480217,0.74,0.58
20480218,0.51,1.08
20480219,2.58,0.42
20480220,0.05,0.39
20480221,0.11,1.00
20480222,0.06,0.71
20480223,0.51,0.96
20480224,0.33,0.40
20480225,0.00,0.70
20480226,0.00,1.09
20480227,0.00,1.48
20480228,0.00,1.26
20480229,0.39,0.44
20480301,0.05,0.78
20480302,1.24,0.33
20480303,1.04,0.41
20480304,0.55,0.62
20480305,0.17,0.44
20480306,11.38,0.44
20480307,9.98,0.98
20480308,5.06,0.91
20480309,4.46,0.86
20480310,0.89,0.40
20480311,1.40,0.38
20480312,3.18,0.57
20480313,3.38,0.77
20480314,0.01,0.83
20480315,0.52,0.89
20480316,0.02,1.64
20480317,5.01,1.04
20480318,0.06,0.93
20480319,0.00,2.08
20480320,11.90,0.33
20480321,0.05,1.63
20480322,0.00,2.48
20480323,0.05,1.40
20480324,0.12,0.53
20480325,0.13,1.75
20480326,1.35,1.16
20480327,0.58,1.41
20480328,6.64,1.46
20480329,1.64,1.06
20480330,7.86,0.95
20480331,9.22,1.67
20480401,5.49,0.77
20480402,0.00,1.67
20480403,0.00,2.60
20480404,0.00,2.61
20480405,0.00,2.55
20480406,0.00,2.78
20480407,3.93,1.59
20480408,8.99,1.05
20480409,0.20,3.11
20480410,0.22,1.01
20480411,0.00,2.92
20480412,0.00,2.95
20480413,0.00,3.09
20480414,0.00,3.12
20480415,0.00,3.49
20480416,0.00,3.37
20480417,0.00,3.37
20480418,0.00,3.46
20480419,0.00,3.48
20480420,0.00,3.07
20480421,0.00,3.36
20480422,1.99,1.33
20480423,0.03,1.88
20480424,0.04,1.47
20480425,0.01,4.11
20480426,9.56,2.93
20480427,1.68,1.84
20480428,1.08,1.64
20480429,0.07,3.07
20480430,0.00,3.04
20480501,0.00,2.85
20480502,0.00,3.51
20480503,0.00,3.25
20480504,0.00,4.29
20480505,5.84,4.20
20480506,3.92,3.21
20480507,9.58,3.41
20480508,1.68,2.56
20480509,10.02,2.79
20480510,0.36,2.58
20480511,2.38,0.94
20480512,0.23,1.69
20480513,4.89,0.88
20480514,6.12,2.01
20480515,1.86,1.17
20480516,0.00,3.60
20480517,0.05,2.85
20480518,1.18,1.11
20480519,0.00,4.78
20480520,1.06,1.89
20480521,0.00,4.37
20480522,0.00,5.05
20480523,0.00,3.46
20480524,0.00,4.72
20480525,4.70,3.80
20480526,0.00,4.35
20480527,1.12,4.45
20480528,0.03,2.72
20480529,0.20,1.44
20480530,8.59,2.94
20480531,3.59,1.37
20480601,2.23,1.17
20480602,0.04,2.81
20480603,34.92,3.90
20480604,3.45,2.86
20480605,0.00,3.26
20480606,0.00,3.48
20480607,0.07,2.86
20480608,0.59,2.98
20480609,5.37,0.93
20480610,3.72,2.24
20480611,0.06,1.99
20480612,0.00,2.85
20480613,3.57,4.49
20480614,7.16,2.88
20480615,0.07,2.72
20480616,3.87,5.01
20480617,4.94,1.40
20480618,0.87,2.51
20480619,0.23,3.62
20480620,15.54,2.04
20480621,0.43,1.76
20480622,0.10,2.66
20480623,0.23,2.80
20480624,0.14,3.73
20480625,0.04,4.37
20480626,0.52,2.48
20480627,0.05,1.81
20480628,0.02,3.59
20480629,0.00,4.06
20480630,0.00,5.66
20480701,0.00,5.07
20480702,0.00,4.71
20480703,0.00,5.30
20480704,18.38,4.60
20480705,11.25,1.15
20480706,10.32,4.77
20480707,13.99,2.44
20480708,3.60,2.06
20480709,0.26,2.32
20480710,0.02,3.09
20480711,0.00,4.03
20480712,11.37,2.20
20480713,0.08,2.35
20480714,0.06,4.14
20480715,0.06,2.86
20480716,0.01,2.76
20480717,1.37,1.74
20480718,0.34,2.91
20480719,0.00,2.78
20480720,0.00,3.31
20480721,0.01,3.63
20480722,0.00,5.06
20480723,5.47,4.75
20480724,6.27,2.64
20480725,0.01,3.66
20480726,0.00,4.82
20480727,0.00,4.81
20480728,0.00,4.63
20480729,1.06,4.74
20480730,7.44,2.63
20480731,0.00,4.57
20480801,4.29,4.71
20480802,2.45,3.20
20480803,2.50,2.71
20480804,1.31,2.88
20480805,3.04,2.83
20480806,0.20,2.50
20480807,0.96,3.49
20480808,2.50,2.10
20480809,3.73,2.47
20480810,5.54,1.49
20480811,5.06,2.35
20480812,1.17,1.92
20480813,7.71,1.37
20480814,4.63,1.69
20480815,0.07,3.32
20480816,0.06,2.93
20480817,0.05,2.38
20480818,1.88,3.30
20480819,8.30,2.52
20480820,0.08,3.25
20480821,11.35,3.74
20480822,7.72,2.39
20480823,0.56,2.66
20480824,2.45,2.20
20480825,1.16,2.91
20480826,0.13,3.54
20480827,0.71,2.07
20480828,0.93,1.82
20480829,0.21,1.82
20480830,0.01,3.64
20480831,0.01,2.49
20480901,0.00,3.75
20480902,0.00,3.74
20480903,0.07,1.87
20480904,0.20,1.58
20480905,0.00,3.19
20480906,0.00,3.32
20480907,7.14,2.68
20480908,0.18,2.79
20480909,0.05,2.81
20480910,0.28,1.97
20480911,0.00,2.08
20480912,0.19,1.32
20480913,0.05,2.36
20480914,0.06,2.60
20480915,2.50,1.20
20480916,4.38,1.08
20480917,10.72,0.86
20480918,8.27,1.86
20480919,5.61,1.56
20480920,18.56,0.42
20480921,33.56,0.52
20480922,18.29,0.34
20480923,2.00,0.91
20480924,5.22,1.26
20480925,2.92,0.78
20480926,0.23,1.62
20480927,1.58,1.03
20480928,1.26,0.81
20480929,1.25,0.57
20480930,5.31,0.32
20481001,0.00,1.36
20481002,0.00,0.79
20481003,0.00,1.91
20481004,0.00,1.85
20481005,0.00,1.80
20481006,0.00,1.72
20481007,0.00,1.64
20481008,0.00,1.73
20481009,0.00,1.72
20481010,6.92,0.65
20481011,2.18,0.42
20481012,0.07,0.53
20481013,0.00,1.44
20481014,0.00,1.53
20481015,0.00,1.11
20481016,0.01,0.99
20481017,0.00,1.49
20481018,0.14,1.28
20481019,0.00,1.44
20481020,0.34,0.89
20481021,0.00,1.21
20481022,0.85,0.58
20481023,2.38,0.79
20481024,20.04,0.26
20481025,7.54,0.62
20481026,3.22,0.73
20481027,5.14,0.41
20481028,0.00,0.59
20481029,0.01,1.09
20481030,2.70,0.43
20481031,1.91,0.71
20481101,1.95,0.77
20481102,0.05,0.36
20481103,0.00,0.77
20481104,0.19,0.93
20481105,1.36,0.26
20481106,5.48,0.29
20481107,0.07,0.69
20481108,0.00,0.92
20481109,0.78,0.85
20481110,1.65,0.37
20481111,0.65,0.69
20481112,0.02,0.95
20481113,0.24,0.54
20481114,0.10,0.37
20481115,6.97,0.55
20481116,14.10,0.41
20481117,4.54,0.43
20481118,4.84,0.48
20481119,6.71,0.75
20481120,3.91,0.36
20481121,6.62,0.17
20481122,0.30,0.51
20481123,5.14,0.49
20481124,1.79,0.16
20481125,0.03,0.50
20481126,0.00,0.44
20481127,0.00,0.40
20481128,0.00,0.47
20481129,0.08,0.19
20481130,0.00,0.39
20481201,0.45,0.34
20481202,1.07,0.10
20481203,0.01,0.57
20481204,3.17,0.10
20481205,7.57,0.09
20481206,1.90,0.16
20481207,5.95,0.40
20481208,2.17,0.21
20481209,0.25,0.44
20481210,9.44,0.20
20481211,9.46,0.28
20481212,6.71,0.22
20481213,0.90,0.22
20481214,2.85,0.30
20481215,0.04,0.36
20481216,0.00,0.37
20481217,0.34,0.11
20481218,0.25,0.12
20481219,0.06,0.36
20481220,3.48,0.36
20481221,1.96,0.14
20481222,0.60,0.26
20481223,0.51,0.22
20481224,2.28,0.23
20481225,8.47,0.12
20481226,0.88,0.19
20481227,14.36,0.12
20481228,3.42,0.17
20481229,0.28,0.46
20481230,0.75,0.18
20481231,2.93,0.13
20490101,1.56,0.30
20490102,2.68,0.21
20490103,9.91,0.10
20490104,3.84,0.13
20490105,0.83,0.31
20490106,8.81,0.17
20490107,2.58,0.26
20490108,7.53,0.14
20490109,4.78,0.11
20490110,7.89,0.27
20490111,0.04,0.19
20490112,0.03,0.26
20490113,0.18,0.13
20490114,0.06,0.20
20490115,0.00,0.45
20490116,0.00,0.44
20490117,0.15,0.13
20490118,1.76,0.11
20490119,0.18,0.16
20490120,0.01,0.56
20490121,0.00,0.56
20490122,0.00,0.58
20490123,12.89,0.10
20490124,0.50,0.24
20490125,2.35,0.20
20490126,0.35,0.36
20490127,0.04,0.69
20490128,11.27,0.27
20490129,0.50,0.21
20490130,0.41,0.21
20490131,2.19,0.82
20490201,0.53,0.26
20490202,0.00,0.58
20490203,1.63,0.23
20490204,0.20,0.24
20490205,0.00,0.79
20490206,0.01,0.37
20490207,0.04,0.63
20490208,0.11,0.29
20490209,0.00,0.48
20490210,0.03,0.23
20490211,0.00,0.39
20490212,0.00,0.64
20490213,0.00,0.89
20490214,0.00,0.34
20490215,0.00,0.30
20490216,0.00,0.33
20490217,0.00,0.91
20490218,0.00,1.12
20490219,0.00,1.15
20490220,1.11,0.27
20490221,0.70,0.40
20490222,0.00,0.56
20490223,0.00,1.03
20490224,0.00,1.51
20490225,2.75,1.04
20490226,9.18,0.59
20490227,4.00,1.00
20490228,6.03,0.56
20490301,0.28,0.57
20490302,11.33,0.77
20490303,3.27,0.92
20490304,0.89,0.55
20490305,0.11,0.81
20490306,0.13,0.49
20490307,0.12,0.51
20490308,0.00,1.79
20490309,0.00,1.81
20490310,0.03,1.83
20490311,1.52,0.86
20490312,3.17,0.59
20490313,1.20,0.65
20490314,0.07,1.38
20490315,0.01,0.74
20490316,0.00,1.96
20490317,0.04,0.79
20490318,0.00,1.44
20490319,0.00,2.02
20490320,0.00,2.09
20490321,0.01,1.82
20490322,0.00,2.32
20490323,0.00,2.47
20490324,0.00,2.48
20490325,0.00,2.61
20490326,0.00,2.81
20490327,0.00,2.86
20490328,0.00,3.01
20490329,0.00,3.11
20490330,0.00,3.17
20490331,0.00,1.95
20490401,3.33,2.68
20490402,2.14,1.57
20490403,1.37,2.04
20490404,3.91,1.13
20490405,0.00,1.64
20490406,9.28,0.95
20490407,1.40,0.99
20490408,0.28,2.11
20490409,0.12,2.15
20490410,1.40,2.48
20490411,1.79,1.80
20490412,0.12,1.96
20490413,0.66,3.04
20490414,3.08,3.54
20490415,0.05,3.09
20490416,0.00,3.57
20490417,0.00,2.99
20490418,0.00,3.47
20490419,6.54,2.12
20490420,0.00,4.01
20490421,0.00,4.19
20490422,0.00,3.87
20490423,0.00,1.84
20490424,0.00,2.06
20490425,0.00,2.65
20490426,2.45,3.77
20490427,0.52,1.23
20490428,0.00,2.45
20490429,0.00,3.54
20490430,11.72,3.66
20490501,0.49,1.50
20490502,1.15,1.86
20490503,0.00,3.88
20490504,0.76,1.66
20490505,0.03,2.67
20490506,0.02,2.13
20490507,0.00,3.36
20490508,0.00,3.37
20490509,0.81,1.17
20490510,2.51,4.32
20490511,7.58,2.64
20490512,0.64,1.68
20490513,0.00,4.04
20490514,0.03,4.03
20490515,0.00,4.03
20490516,0.00,3.33
20490517,0.23,2.41
20490518,0.00,3.98
20490519,0.00,5.08
20490520,0.00,5.21
20490521,0.00,5.36
20490522,0.00,5.50
20490523,0.42,5.60
20490524,0.02,4.81
20490525,0.00,4.16
20490526,1.13,1.92
20490527,0.64,2.70
20490528,9.70,3.14
20490529,3.81,3.47
20490530,0.05,3.85
20490531,4.86,4.69
20490601,17.46,0.85
20490602,0.46,1.63
20490603,0.20,3.31
20490604,56.49,3.48
20490605,0.43,2.75
20490606,0.77,1.93
20490607,0.08,3.30
20490608,0.03,3.45
20490609,0.00,3.21
20490610,0.00,4.32
20490611,0.00,3.61
20490612,0.01,3.45
20490613,0.00,5.09
20490614,0.00,5.37
20490615,0.09,5.28
20490616,2.48,5.00
20490617,1.02,2.53
20490618,30.40,0.86
20490619,3.77,3.52
20490620,0.01,4.22
20490621,0.14,2.32
20490622,0.74,1.38
20490623,0.09,1.86
20490624,0.23,1.62
20490625,0.01,4.97
20490626,0.00,5.35
20490627,0.08,3.64
20490628,0.00,5.17
20490629,0.00,4.81
20490630,0.00,4.50
20490701,0.00,5.81
20490702,0.00,6.04
20490703,0.00,6.01
20490704,0.44,4.59
20490705,0.04,3.39
20490706,0.31,2.37
20490707,0.01,4.38
20490708,4.38,2.13
20490709,0.00,4.13
20490710,0.06,4.94
20490711,0.53,2.18
20490712,0.00,5.07
20490713,0.00,5.61
20490714,13.03,3.60
20490715,0.02,3.41
20490716,14.57,3.79
20490717,7.67,3.22
20490718,3.30,2.93
20490719,0.01,3.59
20490720,0.01,3.44
20490721,0.00,5.03
20490722,37.59,4.11
20490723,22.26,0.67
20490724,3.05,1.17
20490725,0.08,3.92
20490726,4.69,1.35
20490727,0.30,3.77
20490728,0.00,3.27
20490729,0.02,3.72
20490730,0.00,4.61
20490731,0.05,3.68
20490801,0.00,3.29
20490802,0.12,2.55
20490803,0.50,2.80
20490804,0.00,3.43
20490805,0.02,3.72
20490806,0.76,4.43
20490807,0.00,4.79
20490808,12.72,1.72
20490809,13.66,1.17
20490810,0.00,4.32
20490811,2.07,3.10
20490812,19.51,1.45
20490813,8.65,2.18
20490814,5.20,2.57
20490815,1.51,3.19
20490816,10.49,2.71
20490817,0.01,4.00
20490818,15.97,1.96
20490819,9.22,2.08
20490820,0.27,2.02
20490821,0.00,3.75
20490822,0.00,4.14
20490823,0.00,4.25
20490824,0.05,4.28
20490825,0.18,4.35
20490826,5.82,4.26
20490827,3.81,2.81
20490828,8.70,1.57
20490829,1.57,2.40
20490830,20.69,1.46
20490831,21.33,0.64
20490901,5.65,1.41
20490902,0.00,1.63
20490903,0.00,2.67
20490904,0.05,3.01
20490905,0.15,1.78
20490906,0.04,2.25
20490907,0.04,2.66
20490908,0.05,2.76
20490909,0.18,2.99
20490910,3.95,0.83
20490911,2.27,0.87
20490912,4.56,0.75
20490913,3.46,1.88
20490914,3.94,1.55
20490915,1.09,1.41
20490916,0.19,1.00
20490917,0.72,1.53
20490918,0.05,1.15
20490919,0.00,2.67
20490920,0.00,2.63
20490921,0.00,2.63
20490922,0.00,2.63
20490923,0.00,2.57
20490924,0.00,2.54
20490925,0.00,2.51
20490926,0.00,2.42
20490927,0.07,1.97
20490928,0.01,1.96
20490929,0.01,2.14
20490930,0.00,2.39
20491001,0.00,1.77
20491002,21.48,0.52
20491003,0.07,1.38
20491004,0.50,1.31
20491005,7.46,1.96
20491006,1.18,1.36
20491007,8.14,1.88
20491008,8.34,0.44
20491009,21.96,0.51
20491010,9.65,0.39
20491011,0.81,0.81
20491012,11.94,1.21
20491013,0.04,0.85
20491014,0.00,1.14
20491015,0.00,0.99
20491016,0.03,0.60
20491017,0.00,1.24
20491018,0.00,1.41
20491019,0.01,1.20
20491020,0.38,1.52
20491021,1.14,1.08
20491022,18.61,0.35
20491023,0.59,0.65
20491024,3.26,0.96
20491025,0.04,0.60
20491026,0.00,1.14
20491027,0.01,0.66
20491028,0.00,1.08
20491029,0.00,1.08
20491030,0.00,1.01
20491031,0.00,1.03
20491101,0.00,0.97
20491102,0.00,0.99
20491103,0.00,0.89
20491104,0.00,0.94
20491105,0.01,0.69
20491106,1.53,0.23
20491107,0.01,0.73
20491108,0.64,0.61
20491109,0.00,0.82
20491110,0.41,0.89
20491111,0.03,0.71
20491112,0.00,0.84
20491113,0.00,0.38
20491114,0.33,0.29
20491115,0.03,0.53
20491116,0.00,0.56
20491117,0.00,0.67
20491118,0.00,0.64
20491119,0.00,0.62
20491120,0.00,0.59
20491121,0.00,0.57
20491122,0.00,0.54
20491123,0.02,0.52
20491124,0.00,0.50
20491125,0.00,0.40
20491126,12.20,0.10
20491127,0.17,0.30
20491128,0.01,0.53
20491129,0.00,0.31
20491130,0.00,0.44
20491201,2.93,0.48
20491202,6.95,0.13
20491203,0.51,0.34
20491204,0.00,0.22
20491205,0.60,0.12
20491206,0.06,0.17
20491207,0.02,0.29
20491208,0.00,0.36
20491209,0.00,0.34
20491210,0.00,0.34
20491211,0.00,0.35
20491212,0.00,0.15
20491213,0.00,0.36
20491214,0.00,0.41
20491215,1.50,0.12
20491216,11.82,0.09
20491217,1.27,0.35
20491218,0.98,0.23
20491219,5.95,0.17
20491220,4.94,0.16
20491221,1.80,0.17
20491222,13.33,0.23
20491223,0.48,0.19
20491224,7.39,0.26
20491225,0.25,0.33
20491226,0.58,0.19
20491227,1.15,0.26
20491228,0.65,0.11
20491229,0.26,0.17
20491230,0.01,0.24
20491231,0.14,0.12
20500101,0.00,0.32
