date,P,Ruurlose broek morsdijk,Zoddebeekseweg Buurse,Eibergen Hoonesweg 3,,Mean,10th_percentile,90th_percentile
07/03/2011,0,1407,858,1266,,1177.0,939.6,1378.8
08/03/2011,0,1405,857,1261,,1174.3,937.8,1376.2
09/03/2011,0.5,1410,865,1256,,1177.0,943.2,1379.2
10/03/2011,0.4,1434,880,1267,,1193.7,957.4,1400.6
11/03/2011,0.1,1443,882,1265,,1196.7,958.6,1407.4
12/03/2011,0.1,1462,893,1268,,1207.7,968,1423.2
13/03/2011,1.1,1440,896,1260,,1198.7,968.8,1404
14/03/2011,4,1432,893,1262,,1195.7,966.8,1398
15/03/2011,0,1450,891,1266,,1202.3,966,1413.2
16/03/2011,0,1469,899,1270,,1212.7,973.2,1429.2
17/03/2011,0,1497,920,1273,,1230.0,990.6,1452.2
18/03/2011,3.7,1455,931,1268,,1218.0,998.4,1417.6
19/03/2011,0,1468,934,1272,,1224.7,1001.6,1428.8
20/03/2011,0,1495,943,1284,,1240.7,1011.2,1452.8
21/03/2011,0,1511,954,1286,,1250.3,1020.4,1466
22/03/2011,0,1523,961,1292,,1258.7,1027.2,1476.8
23/03/2011,0,1519,963,1286,,1256.0,1027.6,1472.4
24/03/2011,0,1509,956,1276,,1247.0,1020,1462.4
25/03/2011,0,1534,969,1283,,1262.0,1031.8,1483.8
26/03/2011,0.1,1546,981,1294,,1273.7,1043.6,1495.6
27/03/2011,0,1562,990,1297,,1283.0,1051.4,1509
28/03/2011,0,1568,996,1295,,1286.3,1055.8,1513.4
29/03/2011,0,1569,999,1294,,1287.3,1058,1514
30/03/2011,4.6,1520,977,1271,,1256.0,1035.8,1470.2
31/03/2011,5.2,1480,959,1263,,1234.0,1019.8,1436.6
01/04/2011,0.1,1473,949,1265,,1229.0,1012.2,1431.4
02/04/2011,0,1483,940,1260,,1227.7,1004,1438.4
03/04/2011,4.9,1494,919,1241,,1218.0,983.4,1443.4
04/04/2011,0,1517,920,1254,,1230.3,986.8,1464.4
05/04/2011,0.3,1539,935,1265,,1246.3,1001,1484.2
06/04/2011,0.1,1545,944,1264,,1251.0,1008,1488.8
07/04/2011,0,1562,960,1272,,1264.7,1022.4,1504
08/04/2011,0,1575,979,1282,,1278.7,1039.6,1516.4
09/04/2011,0,1596,995,1293,,1294.7,1054.6,1535.4
10/04/2011,0,1594,997,1290,,1293.7,1055.6,1533.2
11/04/2011,0.6,1589,1002,1279,,1290.0,1057.4,1527
12/04/2011,3.1,1579,1009,1278,,1288.7,1062.8,1518.8
13/04/2011,0,1598,1019,1289,,1302.0,1073,1536.2
14/04/2011,0,1617,1027,1298,,1314.0,1081.2,1553.2
15/04/2011,0,1630,1035,1302,,1322.3,1088.4,1564.4
16/04/2011,0,1639,1045,1301,,1328.3,1096.2,1571.4
17/04/2011,0,1636,1048,1301,,1328.3,1098.6,1569
18/04/2011,0,1646,1056,1300,,1334.0,1104.8,1576.8
19/04/2011,0,1653,1066,1304,,1341.0,1113.6,1583.2
20/04/2011,0,1660,1074,1303,,1345.7,1119.8,1588.6
21/04/2011,0,1669,1080,1307,,1352.0,1125.4,1596.6
22/04/2011,0,1683,1092,1309,,1361.3,1135.4,1608.2
23/04/2011,0,1701,1105,1318,,1374.7,1147.6,1624.4
24/04/2011,0,1706,1117,1328,,1383.7,1159.2,1630.4
25/04/2011,0,1712,1127,1337,,1392.0,1169,1637
26/04/2011,0,1705,1133,1332,,1390.0,1172.8,1630.4
27/04/2011,1.6,1697,1137,1311,,1381.7,1171.8,1619.8
28/04/2011,3.8,1699,1145,1321,,1388.3,1180.2,1623.4
29/04/2011,0,1715,1155,1352,,1407.3,1194.4,1642.4
30/04/2011,0,1733,1167,1374,,1424.7,1208.4,1661.2
01/05/2011,0,1743,1174,1389,,1435.3,1217,1672.2
02/05/2011,0,1759,1183,1405,,1449.0,1227.4,1688.2
03/05/2011,0,1761,1190,1411,,1454.0,1234.2,1691
04/05/2011,0.3,1765,1199,1421,,1461.7,1243.4,1696.2
05/05/2011,0,1765,1206,1430,,1467.0,1250.8,1698
06/05/2011,0,1778,1218,1449,,1481.7,1264.2,1712.2
07/05/2011,0,1794,1229,1476,,1499.7,1278.4,1730.4
08/05/2011,0,1803,1240,1489,,1510.7,1289.8,1740.2
09/05/2011,0.3,1801,1247,1495,,1514.3,1296.6,1739.8
10/05/2011,3,1802,1255,1501,,1519.3,1304.2,1741.8
11/05/2011,0.1,1805,1263,1510,,1526.0,1312.4,1746
12/05/2011,1.6,1816,1271,1521,,1536.0,1321,1757
13/05/2011,0,1815,1277,1524,,1538.7,1326.4,1756.8
14/05/2011,0,1832,1285,1532,,1549.7,1334.4,1772
15/05/2011,2.8,1821,1291,1516,,1542.7,1336,1760
16/05/2011,2.9,1817,1293,1508,,1539.3,1336,1755.2
17/05/2011,1.2,1822,1299,1521,,1547.3,1343.4,1761.8
18/05/2011,0,1836,1308,1538,,1560.7,1354,1776.4
19/05/2011,0,1845,1313,1553,,1570.3,1361,1786.6
20/05/2011,0,1857,1322,1566,,1581.7,1370.8,1798.8
21/05/2011,0,1856,1323,1567,,1582.0,1371.8,1798.2
22/05/2011,2.5,1873,1333,1590,,1598.7,1384.4,1816.4
23/05/2011,0,1890,1340,1608,,1612.7,1393.6,1833.6
24/05/2011,0,1895,1352,1618,,1621.7,1405.2,1839.6
25/05/2011,0,1883,1352,1630,,1621.7,1407.6,1832.4
26/05/2011,0.1,1907,1360,1642,,1636.3,1416.4,1854
27/05/2011,0.5,1917,1367,1649,,1644.3,1423.4,1863.4
28/05/2011,0.3,1926,1372,1661,,1653.0,1429.8,1873
29/05/2011,0.1,1941,1380,1682,,1667.7,1440.4,1889.2
30/05/2011,0,1951,1387,1674,,1670.7,1444.4,1895.6
31/05/2011,1.6,1964,1395,1690,,1683.0,1454,1909.2
01/06/2011,0,1974,1404,1715,,1697.7,1466.2,1922.2
02/06/2011,0,1978,1410,1730,,1706.0,1474,1928.4
03/06/2011,0,1980,1413,1748,,1713.7,1480,1933.6
04/06/2011,0,1945,1410,1711,,1688.7,1470.2,1898.2
05/06/2011,7.7,1936,1413,1720,,1689.7,1474.4,1892.8
06/06/2011,0.4,1944,1417,1730,,1697.0,1479.6,1901.2
07/06/2011,0.5,1945,1420,1729,,1698.0,1481.8,1901.8
08/06/2011,3.4,1972,1424,1756,,1717.3,1490.4,1928.8
09/06/2011,0,1984,1428,1761,,1724.3,1494.6,1939.4
10/06/2011,8.9,1987,1430,1725,,1714.0,1489,1934.6
11/06/2011,0.8,1975,1437,1745,,1719.0,1498.6,1929
12/06/2011,0.2,1976,1440,1764,,1726.7,1504.8,1933.6
13/06/2011,0.6,1984,1444,1775,,1734.3,1510.2,1942.2
14/06/2011,0.1,1984,1448,1786,,1739.3,1515.6,1944.4
15/06/2011,0,1966,1448,1770,,1728.0,1512.4,1926.8
16/06/2011,8.4,1945,1445,1759,,1716.3,1507.8,1907.8
17/06/2011,0.1,1932,1445,1772,,1716.3,1510.4,1900
18/06/2011,3.1,1929,1440,1735,,1701.3,1499,1890.2
19/06/2011,8.7,1926,1426,1707,,1686.3,1482.2,1882.2
20/06/2011,0,1925,1425,1718,,1689.3,1483.6,1883.6
21/06/2011,1.9,1924,1427,1737,,1696.0,1489,1886.6
22/06/2011,1,1934,1428,1758,,1706.7,1494,1898.8
23/06/2011,1.2,1951,1437,1778,,1722.0,1505.2,1916.4
24/06/2011,1.6,1951,1439,1774,,1721.3,1506,1915.6
25/06/2011,3.1,1936,1440,1764,,1713.3,1504.8,1901.6
26/06/2011,1.4,1944,1448,1792,,1728.0,1516.8,1913.6
27/06/2011,0,1963,1452,1821,,1745.3,1525.8,1934.6
28/06/2011,3.1,1943,1453,1792,,1729.3,1520.8,1912.8
29/06/2011,4.3,1947,1453,1801,,1733.7,1522.6,1917.8
30/06/2011,0,1942,1457,1814,,1737.7,1528.4,1916.4
01/07/2011,5.3,1929,1460,1821,,1736.7,1532.2,1907.4
02/07/2011,0.1,1938,1465,1831,,1744.7,1538.2,1916.6
03/07/2011,0,1957,1469,1845,,1757.0,1544.2,1934.6
04/07/2011,0,1968,1471,1856,,1765.0,1548,1945.6
05/07/2011,0,1977,1473,1867,,1772.3,1551.8,1955
06/07/2011,0.3,1991,1478,1877,,1782.0,1557.8,1968.2
07/07/2011,0,2007,1484,1894,,1795.0,1566,1984.4
08/07/2011,0.3,2021,1492,1907,,1806.7,1575,1998.2
09/07/2011,1.1,2028,1497,1918,,1814.3,1581.2,2006
10/07/2011,0,2032,1499,1931,,1820.7,1585.4,2011.8
11/07/2011,0,2038,1506,1948,,1830.7,1594.4,2020
12/07/2011,1,2016,1502,1925,,1814.3,1586.6,1997.8
13/07/2011,2.6,1997,1494,1897,,1796.0,1574.6,1977
14/07/2011,14.8,1965,1493,1859,,1772.3,1566.2,1943.8
15/07/2011,2.2,1953,1499,1886,,1779.3,1576.4,1939.6
16/07/2011,14.7,1890,1473,1823,,1728.7,1543,1876.6
17/07/2011,11.8,1879,1458,1805,,1714.0,1527.4,1864.2
18/07/2011,0.4,1884,1465,1821,,1723.3,1536.2,1871.4
19/07/2011,0,1890,1471,1839,,1733.3,1544.6,1879.8
20/07/2011,0.8,1894,1475,1858,,1742.3,1551.6,1886.8
21/07/2011,0,1891,1476,1870,,1745.7,1554.8,1886.8
22/07/2011,0,1891,1478,1887,,1752.0,1559.8,1890.2
23/07/2011,1.4,1873,1475,1861,,1736.3,1552.2,1870.6
24/07/2011,13.9,1864,1468,1854,,1728.7,1545.2,1862
25/07/2011,0.1,1860,1462,1853,,1725.0,1540.2,1858.6
26/07/2011,3,1849,1457,1846,,1717.3,1534.8,1848.4
27/07/2011,0.5,1836,1449,1814,,1699.7,1522,1831.6
28/07/2011,10,1808,1426,1758,,1664.0,1492.4,1798
29/07/2011,0,1797,1412,1749,,1652.7,1479.4,1787.4
30/07/2011,0,1800,1402,1749,,1650.3,1471.4,1789.8
31/07/2011,0,1811,1397,1768,,1658.7,1471.2,1802.4
01/08/2011,0,1824,1394,1799,,1672.3,1475,1819
02/08/2011,0,1819,1389,1806,,1671.3,1472.4,1816.4
03/08/2011,24.9,1776,1333,1730,,1613.0,1412.4,1766.8
04/08/2011,1.8,1765,1303,1724,,1597.3,1387.2,1756.8
05/08/2011,0.6,1750,1286,1718,,1584.7,1372.4,1743.6
06/08/2011,4.8,1739,1269,1702,,1570.0,1355.6,1731.6
07/08/2011,0.8,1689,1252,1683,,1541.3,1338.2,1687.8
08/08/2011,17.4,1611,1229,1653,,1497.7,1305.4,1644.6
09/08/2011,1,1601,1206,1635,,1480.7,1285,1628.2
10/08/2011,0.1,1605,1188,1640,,1477.7,1271.4,1633
11/08/2011,1.6,1611,1175,1628,,1471.3,1262.2,1624.6
12/08/2011,10.4,1587,1164,1613,,1454.7,1248.6,1607.8
13/08/2011,2.5,1440,1127,1562,,1376.3,1189.6,1537.6
14/08/2011,18.2,1377,1075,1509,,1320.3,1135.4,1482.6
15/08/2011,0,1429,1050,1485,,1321.3,1125.8,1473.8
16/08/2011,0,1467,1037,1480,,1328.0,1123,1477.4
17/08/2011,0,1493,1032,1470,,1331.7,1119.6,1488.4
18/08/2011,6.6,1454,1018,1438,,1303.3,1102,1450.8
19/08/2011,3.3,1466,1009,1448,,1307.7,1096.8,1462.4
20/08/2011,0,1472,1002,1431,,1301.7,1087.8,1463.8
21/08/2011,2.8,1458,1002,1417,,1292.3,1085,1449.8
22/08/2011,0.1,1293,964,1364,,1207.0,1029.8,1349.8
23/08/2011,23.6,1162,887,1298,,1115.7,942,1270.8
24/08/2011,0,1242,884,1305,,1143.7,955.6,1292.4
25/08/2011,0,1178,873,1306,,1119.0,934,1280.4
26/08/2011,15.9,1062,837,1295,,1064.7,882,1248.4
27/08/2011,3,1110,831,1304,,1081.7,886.8,1265.2
28/08/2011,5.3,1094,831,1308,,1077.7,883.6,1265.2
29/08/2011,2.3,1150,848,1322,,1106.7,908.4,1287.6
30/08/2011,3.4,1174,846,1313,,1111.0,911.6,1285.2
31/08/2011,1,1233,855,1326,,1138.0,930.6,1307.4
01/09/2011,0,1289,875,1375,,1179.7,957.8,1357.8
02/09/2011,0,1335,901,1419,,1218.3,987.8,1402.2
03/09/2011,0,1365,915,1422,,1234.0,1005,1410.6
04/09/2011,2.7,1402,931,1430,,1254.3,1025.2,1424.4
05/09/2011,6.9,1407,937,1432,,1258.7,1031,1427
06/09/2011,15.1,1155,824,1338,,1105.7,890.2,1301.4
07/09/2011,8.8,983,705,1293,,993.7,760.6,1231
08/09/2011,23.1,1008,646,1284,,979.3,718.4,1228.8
09/09/2011,0.2,1090,676,1299,,1021.7,758.8,1257.2
10/09/2011,0,1155,723,1307,,1061.7,809.4,1276.6
11/09/2011,0,1212,763,1322,,1099.0,852.8,1300
12/09/2011,0.1,1277,809,1348,,1144.7,902.6,1333.8
13/09/2011,0.7,1317,845,1375,,1179.0,939.4,1363.4
14/09/2011,0.1,1363,880,1398,,1213.7,976.6,1391
15/09/2011,0,1390,903,1414,,1235.7,1000.4,1409.2
16/09/2011,0.5,1405,914,1413,,1244.0,1012.2,1411.4
17/09/2011,0,1403,922,1395,,1240.0,1016.6,1401.4
18/09/2011,4.4,1428,939,1383,,1250.0,1027.8,1419
19/09/2011,0,1463,953,1394,,1270.0,1041.2,1449.2
20/09/2011,0,1473,960,1409,,1280.7,1049.8,1460.2
21/09/2011,0.1,1500,976,1427,,1301.0,1066.2,1485.4
22/09/2011,0,1522,989,1437,,1316.0,1078.6,1505
23/09/2011,0,1538,1005,1447,,1330.0,1093.4,1519.8
24/09/2011,0,1562,1017,1461,,1346.7,1105.8,1541.8
25/09/2011,0,1582,1031,1469,,1360.7,1118.6,1559.4
26/09/2011,0,1602,1050,1478,,1376.7,1135.6,1577.2
27/09/2011,0,1606,1055,1488,,1383.0,1141.6,1582.4
28/09/2011,0,1618,1064,1505,,1395.7,1152.2,1595.4
29/09/2011,0,1629,1079,1527,,1411.7,1168.6,1608.6
30/09/2011,0,1644,1091,1543,,1426.0,1181.4,1623.8
01/10/2011,0,1649,1097,1548,,1431.3,1187.2,1628.8
02/10/2011,0,1649,1099,1557,,1435.0,1190.6,1630.6
03/10/2011,0,1663,1106,1563,,1444.0,1197.4,1643
04/10/2011,0,1666,1111,1559,,1445.3,1200.6,1644.6
05/10/2011,0.1,1644,1100,1540,,1428.0,1188,1623.2
06/10/2011,5.6,1604,1104,1522,,1410.0,1187.6,1587.6
07/10/2011,14.6,1436,1100,1502,,1346.0,1167.2,1488.8
08/10/2011,3.5,1409,1079,1478,,1322.0,1145,1464.2
09/10/2011,4.5,1304,1035,1412,,1250.3,1088.8,1390.4
10/10/2011,2.5,1297,1012,1382,,1230.3,1069,1365
11/10/2011,7.1,1062,900,1318,,1093.3,932.4,1266.8
12/10/2011,17.3,1036,805,1291,,1044.0,851.2,1240
13/10/2011,0,1139,814,1309,,1087.3,879,1275
14/10/2011,0,1206,841,1319,,1122.0,914,1296.4
15/10/2011,0,1253,866,1333,,1150.7,943.4,1317
16/10/2011,0,1285,883,1338,,1168.7,963.4,1327.4
17/10/2011,0,1243,870,1326,,1146.3,944.6,1309.4
18/10/2011,5.7,1222,864,1323,,1136.3,935.6,1302.8
19/10/2011,1.7,1223,860,1325,,1136.0,932.6,1304.6
20/10/2011,1.3,1245,874,1333,,1150.7,948.2,1315.4
21/10/2011,0,1291,892,1348,,1177.0,971.8,1336.6
22/10/2011,0,1330,912,1363,,1201.7,995.6,1356.4
23/10/2011,0,1358,926,1374,,1219.3,1012.4,1370.8
24/10/2011,0,1380,941,1380,,1233.7,1028.8,1380
25/10/2011,1.9,1400,962,1385,,1249.0,1046.6,1397
26/10/2011,0,1423,980,1396,,1266.3,1063.2,1417.6
27/10/2011,0,1449,994,1401,,1281.3,1075.4,1439.4
28/10/2011,0,1446,998,1396,,1280.0,1077.6,1436
29/10/2011,0,1454,1003,1391,,1282.7,1080.6,1441.4
30/10/2011,0,1460,1007,1391,,1286.0,1083.8,1446.2
31/10/2011,0,1470,1011,1391,,1290.7,1087,1454.2
01/11/2011,0.5,1472,1017,1392,,1293.7,1092,1456
02/11/2011,0,1471,1018,1390,,1293.0,1092.4,1454.8
03/11/2011,0,1494,1030,1401,,1308.3,1104.2,1475.4
04/11/2011,0.5,1511,1041,1415,,1322.3,1115.8,1491.8
05/11/2011,0,1538,1054,1422,,1338.0,1127.6,1514.8
06/11/2011,0,1544,1061,1420,,1341.7,1132.8,1519.2
07/11/2011,0,1550,1068,1422,,1346.7,1138.8,1524.4
08/11/2011,0,1562,1071,1423,,1352.0,1141.4,1534.2
09/11/2011,0,1568,1077,1422,,1355.7,1146,1538.8
10/11/2011,0,1579,1087,1425,,1363.7,1154.6,1548.2
11/11/2011,0,1596,1095,1433,,1374.7,1162.6,1563.4
12/11/2011,0,1597,1100,1431,,1376.0,1166.2,1563.8
13/11/2011,0,1595,1099,1423,,1372.3,1163.8,1560.6
14/11/2011,0,1602,1101,1431,,1378.0,1167,1567.8
15/11/2011,0,1610,1103,1436,,1383.0,1169.6,1575.2
16/11/2011,0,1615,1107,1434,,1385.3,1172.4,1578.8
17/11/2011,0,1615,1110,1433,,1386.0,1174.6,1578.6
18/11/2011,0,1618,1114,1433,,1388.3,1177.8,1581
19/11/2011,0,1622,1117,1434,,1391.0,1180.4,1584.4
20/11/2011,0,1621,1118,1435,,1391.3,1181.4,1583.8
21/11/2011,0,1634,1121,1440,,1398.3,1184.8,1595.2
22/11/2011,0,1644,1126,1441,,1403.7,1189,1603.4
23/11/2011,0.3,1634,1127,1434,,1398.3,1188.4,1594
24/11/2011,0,1611,1117,1426,,1384.7,1178.8,1574
25/11/2011,0.6,1613,1119,1421,,1384.3,1179.4,1574.6
26/11/2011,0,1599,1111,1413,,1374.3,1171.4,1561.8
27/11/2011,2.1,1600,1121,1417,,1379.3,1180.2,1563.4
28/11/2011,0,1577,1111,1409,,1365.7,1170.6,1543.4
29/11/2011,0.7,1598,1120,1408,,1375.3,1177.6,1560
30/11/2011,0,1569,1103,1395,,1355.7,1161.4,1534.2
01/12/2011,4.2,1522,1089,1367,,1326.0,1144.6,1491
02/12/2011,1,1428,1051,1333,,1270.7,1107.4,1409
03/12/2011,7.6,1334,1012,1316,,1220.7,1072.8,1330.4
04/12/2011,4.7,1289,985,1308,,1194.0,1045.8,1304.2
05/12/2011,6.1,1240,953,1308,,1167.0,1010.4,1294.4
06/12/2011,7.2,1113,893,1292,,1099.3,937,1256.2
07/12/2011,10.3,1106,852,1294,,1084.0,902.8,1256.4
08/12/2011,5.4,1049,775,1281,,1035.0,829.8,1234.6
09/12/2011,3.5,1091,771,1294,,1052.0,835,1253.4
10/12/2011,1.6,1159,785,1305,,1083.0,859.8,1275.8
11/12/2011,0.1,1157,773,1301,,1077.0,849.8,1272.2
12/12/2011,2.2,1026,696,1280,,1000.7,762,1229.2
13/12/2011,8.4,948,610,1266,,941.3,677.6,1202.4
14/12/2011,10.8,956,573,1274,,934.3,649.6,1210.4
15/12/2011,6.2,840,460,1246,,848.7,536,1164.8
16/12/2011,16.2,885,456,1259,,866.7,541.8,1184.2
17/12/2011,2.1,896,482,1275,,884.3,564.8,1199.2
18/12/2011,0.8,939,544,1285,,922.7,623,1215.8
19/12/2011,1.4,894,482,1276,,884.0,564.4,1199.6
20/12/2011,5.8,944,532,1282,,919.3,614.4,1214.4
21/12/2011,0.4,952,517,1281,,916.7,604,1215.2
22/12/2011,4.2,962,519,1279,,920.0,607.6,1215.6
23/12/2011,1.6,932,499,1274,,901.7,585.6,1205.6
24/12/2011,2.8,1002,547,1283,,944.0,638,1226.8
25/12/2011,0.9,1040,574,1285,,966.3,667.2,1236
26/12/2011,1.1,1076,603,1290,,989.7,697.6,1247.2
27/12/2011,0,1103,621,1290,,1004.7,717.4,1252.6
28/12/2011,0.2,1121,632,1287,,1013.3,729.8,1253.8
29/12/2011,4.6,1010,557,1275,,947.3,647.6,1222
30/12/2011,0.9,1002,547,1277,,942.0,638,1222
31/12/2011,5.5,909,447,1256,,870.7,539.4,1186.6
01/01/2012,9.3,820,367,1239,,808.7,457.6,1155.2
02/01/2012,8.6,864,391,1258,,837.7,485.6,1179.2
03/01/2012,7.1,832,385,1261,,826.0,474.4,1175.2
04/01/2012,5.7,740,295,1230,,755.0,384,1132
05/01/2012,13.1,794,382,1252,,809.3,464.4,1160.4
06/01/2012,0.9,836,379,1250,,821.7,470.4,1167.2
07/01/2012,7.3,891,551,1260,,900.7,619,1186.2
08/01/2012,0.2,939,609,1268,,938.7,675,1202.2
09/01/2012,1.9,992,669,1275,,978.7,733.6,1218.4
10/01/2012,0,1035,716,1287,,1012.7,779.8,1236.6
11/01/2012,0.4,1021,704,1285,,1003.3,767.4,1232.2
12/01/2012,1.9,1025,688,1285,,999.3,755.4,1233
13/01/2012,1.2,1098,747,1292,,1045.7,817.2,1253.2
14/01/2012,0.1,1148,789,1300,,1079.0,860.8,1269.6
15/01/2012,0,1188,824,1306,,1106.0,896.8,1282.4
16/01/2012,0,1225,852,1307,,1128.0,929.1,1282.4
17/01/2012,0,1234,856,1304,,1131.3,932.5,1283
18/01/2012,3.6,988,630,1267,,961.7,737.4,1216.9
19/01/2012,12.8,844,590,1258,,897.3,666.2,1189
20/01/2012,4.3,804,551,1252,,869.0,626.9,1167.7
21/01/2012,7.8,849,563,1260,,890.7,648.8,1160.7
22/01/2012,3.9,869,549,1265,,894.3,645,1155.5
23/01/2012,8.5,850,595,1267,,904.0,671.5,1147.9
24/01/2012,0.5,947,686,1287,,973.3,739.1,1185
25/01/2012,0,999,733,1282,,1004.7,775.6,1197.1000000000001
26/01/2012,1.6,1041,764,1283,,1029.3,806.9,1210.4
27/01/2012,0,1105,808,1291,,1068.0,846.7,1235.2
28/01/2012,0,1145,837,1293,,1091.7,871.2,1248.6
29/01/2012,0.1,1191,861,1299,,1117.0,891.9,1266.6
30/01/2012,0,1250,892,1311,,1151.0,919.6,1292.7
31/01/2012,0,1318,922,1333,,1191.0,946.9,1328.5
01/02/2012,0,1367,952,1342,,1220.3,973.3,1359.5
02/02/2012,0,1409,978,1356,,1247.7,996,1393.1
03/02/2012,0.1,1444,1011,1370,,1275.0,1027.5,1421.8
04/02/2012,0,1471,1036,1355,,1287.3,1050.1,1436.2
05/02/2012,0,1502,1066,1339,,1302.3,1078.3,1453.1000000000001
06/02/2012,0,1533,1098,1357,,1329.3,1107.6,1480.2
07/02/2012,0,1552,1113,1366,,1343.7,1127.4,1496.2
08/02/2012,0,1558,1125,1361,,1348.0,1140.9,1498.9
09/02/2012,0,1584,1146,1376,,1368.7,1160.4,1521.6000000000001
10/02/2012,0,1594,1165,1383,,1380.7,1177,1530.7
11/02/2012,0,1603,1177,1388,,1389.3,1192.3,1538.5
12/02/2012,0,1589,1172,1363,,1374.7,1196.9,1521.2
13/02/2012,1.1,1572,1161,1327,,1353.3,1192.8,1498.5
14/02/2012,4.2,1542,1140,1303,,1328.3,1181.7,1470.3
15/02/2012,0.1,1547,1143,1301,,1330.3,1189.5,1473.2
16/02/2012,0.6,1509,1110,1295,,1304.7,1165.5,1449.9
17/02/2012,0.4,1453,1066,1292,,1270.3,1133.8,1412.2
18/02/2012,7.6,1315,974,1277,,1188.7,1064.9,1318.5
19/02/2012,0.1,1318,972,1286,,1192.0,1066.2,1319.4
20/02/2012,0,1300,962,1291,,1184.3,1060.7,1307
21/02/2012,0,1259,958,1293,,1170.0,1048.3,1295.8
22/02/2012,0.5,1195,942,1291,,1142.7,1017.9,1290.7
23/02/2012,0.7,1167,945,1290,,1134.0,1011.6,1288.5
24/02/2012,1.4,1165,931,1290,,1128.7,1001.2,1283.4
25/02/2012,0,1225,955,1295,,1158.3,1036,1286.9
26/02/2012,0.3,1257,965,1297,,1173.0,1052.6,1288
27/02/2012,0.2,1271,974,1295,,1180.0,1063.1,1288.7
28/02/2012,0.1,1272,974,1295,,1180.3,1063.4,1293.2
29/02/2012,0.1,1296,984,1299,,1193.0,1077.6,1298.4
01/03/2012,0.1,1319,998,1302,,1206.3,1089.2,1314.8
02/03/2012,0,1338,1004,1304,,1215.3,1094,1328.7
03/03/2012,0,1346,1011,1303,,1220.0,1098.6,1335.8
04/03/2012,2.8,1275,978,1296,,1183.0,1067.1,1307.2
05/03/2012,1.4,1349,1003,1304,,1218.7,1093.3,1343
06/03/2012,0,1328,995,1296,,1206.3,1085.3,1324.7
07/03/2012,6.8,1216,934,1285,,1145.0,1018.6,1316.5
08/03/2012,0,1290,952,1293,,1178.3,1053.4,1324.5
09/03/2012,0,1317,968,1292,,1192.3,1065.2,1334.5
10/03/2012,1.2,1343,985,1295,,1207.7,1078,1346.5
11/03/2012,0,1375,1003,1301,,1226.3,1092.4,1367.5
12/03/2012,0.1,1397,1021,1306,,1241.3,1106.5,1385
13/03/2012,0,1409,1034,1308,,1250.3,1116.2,1394.3
14/03/2012,0,1421,1036,1309,,1255.3,1117.9,1403.9
15/03/2012,0,1433,1037,1303,,1257.7,1116.8,1413.5
16/03/2012,0,1445,1048,1303,,1265.3,1124.5,1424.6
17/03/2012,0.3,1458,1057,1299,,1271.3,1129.6,1435.2
18/03/2012,0.9,1492,1080,1310,,1294.0,1149,1464.1
19/03/2012,0,1503,1091,1323,,1305.7,1160.6,1474.5
20/03/2012,0,1516,1102,1329,,1315.7,1170.1,1488.1
21/03/2012,0,1522,1108,1333,,1321.0,1175.5,1494.4
22/03/2012,0,1526,1111,1334,,1323.7,1177.9,1499.9
23/03/2012,0,1544,1123,1339,,1335.3,1187.8,1516.4
24/03/2012,0,1562,1136,1346,,1348.0,1199,1532.9
25/03/2012,0,1577,1147,1352,,1358.7,1208.5,1546.1
26/03/2012,0,1583,1152,1349,,1361.3,1211.1,1553.3
27/03/2012,0,1584,1157,1344,,1361.7,1213.1,1556.7
28/03/2012,0,1584,1159,1336,,1359.7,1212.1,1558.2
29/03/2012,0.1,1591,1163,1329,,1361.0,1212.8,1565.8
30/03/2012,1.2,1598,1171,1330,,1366.3,1218.7,1571.9
31/03/2012,0,1618,1183,1344,,1381.7,1231.3,1588.6
01/04/2012,0.1,1614,1187,1340,,1380.3,1232.9,1590
02/04/2012,0,1616,1192,1337,,1381.7,1235.5,1593.2
03/04/2012,0,1634,1203,1323,,1386.7,1239,1609.1
04/04/2012,7.6,1643,1209,1319,,1390.3,1242,1618.4
05/04/2012,0,1626,1208,1328,,1387.3,1244,1608.3
06/04/2012,0.4,1636,1217,1334,,1395.7,1252.1,1616.5
07/04/2012,0.6,1646,1223,1341,,1403.3,1258.4,1627.7
08/04/2012,0,1605,1195,1307,,1369.0,1228.6,1600.8
09/04/2012,10.1,1534,1145,1274,,1317.7,1183.7,1575.3
10/04/2012,13.3,1381,1047,1260,,1229.3,1110.9,1528
11/04/2012,0.5,1388,1040,1273,,1233.7,1109.9,1526.6000000000001
12/04/2012,2.1,1394,1060,1284,,1246.0,1127.2,1522.8
13/04/2012,0.1,1418,1084,1288,,1263.3,1145.2,1526.5
14/04/2012,1.7,1445,1107,1295,,1282.3,1163.4,1540.2
15/04/2012,0,1468,1129,1303,,1300.0,1181.2,1551.3
16/04/2012,0,1475,1123,1306,,1301.3,1177.9,1544.3
17/04/2012,1,1483,1125,1303,,1303.7,1178.4,1541.8
18/04/2012,2,1483,1141,1301,,1308.3,1189,1548.8
19/04/2012,0.1,1510,1164,1317,,1330.3,1209.9,1568.8
20/04/2012,0,1473,1178,1323,,1324.7,1221.5,1566.8
21/04/2012,4.9,1458,1192,1303,,1317.7,1225.3,1567.2
22/04/2012,0.9,1445,1200,1304,,1316.3,1231.2,1566.1000000000001
23/04/2012,0.8,1462,1204,1303,,1323.0,1233.7,1574
